,element,name,team_name,position_name,round,total_points
484,17,Kieran Tierney,Arsenal,Defender,9,6
485,17,Kieran Tierney,Arsenal,Defender,10,0
486,17,Kieran Tierney,Arsenal,Defender,11,1
487,17,Kieran Tierney,Arsenal,Defender,12,2
488,17,Kieran Tierney,Arsenal,Defender,13,2
489,17,Kieran Tierney,Arsenal,Defender,14,0
490,17,Kieran Tierney,Arsenal,Defender,15,4
491,17,Kieran Tierney,Arsenal,Defender,16,6
492,17,Kieran Tierney,Arsenal,Defender,17,18
493,17,Kieran Tierney,Arsenal,Defender,18,0
494,17,Kieran Tierney,Arsenal,Defender,19,6
495,17,Kieran Tierney,Arsenal,Defender,20,0
496,17,Kieran Tierney,Arsenal,Defender,21,0
497,17,Kieran Tierney,Arsenal,Defender,22,0
498,17,Kieran Tierney,Arsenal,Defender,23,0
499,17,Kieran Tierney,Arsenal,Defender,24,0
500,17,Kieran Tierney,Arsenal,Defender,25,2
501,17,Kieran Tierney,Arsenal,Defender,26,1
502,17,Kieran Tierney,Arsenal,Defender,27,2
503,17,Kieran Tierney,Arsenal,Defender,28,6
504,17,Kieran Tierney,Arsenal,Defender,29,1
505,17,Kieran Tierney,Arsenal,Defender,30,1
506,17,Kieran Tierney,Arsenal,Defender,31,0
507,17,Kieran Tierney,Arsenal,Defender,32,0
508,17,Kieran Tierney,Arsenal,Defender,33,0
509,17,Kieran Tierney,Arsenal,Defender,34,0
510,18,Nicolas Pépé,Arsenal,Midfielder,1,1
511,18,Nicolas Pépé,Arsenal,Midfielder,2,1
512,18,Nicolas Pépé,Arsenal,Midfielder,3,1
513,18,Nicolas Pépé,Arsenal,Midfielder,4,6
514,18,Nicolas Pépé,Arsenal,Midfielder,5,2
515,18,Nicolas Pépé,Arsenal,Midfielder,6,1
516,18,Nicolas Pépé,Arsenal,Midfielder,7,0
517,18,Nicolas Pépé,Arsenal,Midfielder,8,1
518,18,Nicolas Pépé,Arsenal,Midfielder,9,-2
519,18,Nicolas Pépé,Arsenal,Midfielder,10,0
520,18,Nicolas Pépé,Arsenal,Midfielder,11,0
521,18,Nicolas Pépé,Arsenal,Midfielder,12,0
522,18,Nicolas Pépé,Arsenal,Midfielder,13,2
523,18,Nicolas Pépé,Arsenal,Midfielder,14,8
524,18,Nicolas Pépé,Arsenal,Midfielder,15,1
525,18,Nicolas Pépé,Arsenal,Midfielder,16,0
526,18,Nicolas Pépé,Arsenal,Midfielder,17,0
527,18,Nicolas Pépé,Arsenal,Midfielder,18,1
528,18,Nicolas Pépé,Arsenal,Midfielder,19,0
529,18,Nicolas Pépé,Arsenal,Midfielder,20,6
530,18,Nicolas Pépé,Arsenal,Midfielder,21,3
531,18,Nicolas Pépé,Arsenal,Midfielder,22,7
532,18,Nicolas Pépé,Arsenal,Midfielder,23,2
533,18,Nicolas Pépé,Arsenal,Midfielder,24,0
534,18,Nicolas Pépé,Arsenal,Midfielder,25,2
535,18,Nicolas Pépé,Arsenal,Midfielder,26,12
536,18,Nicolas Pépé,Arsenal,Midfielder,27,1
537,18,Nicolas Pépé,Arsenal,Midfielder,28,1
538,18,Nicolas Pépé,Arsenal,Midfielder,29,4
539,18,Nicolas Pépé,Arsenal,Midfielder,30,2
540,18,Nicolas Pépé,Arsenal,Midfielder,31,6
541,18,Nicolas Pépé,Arsenal,Midfielder,32,1
542,18,Nicolas Pépé,Arsenal,Midfielder,33,3
543,18,Nicolas Pépé,Arsenal,Midfielder,34,1
544,19,Lucas Torreira,Arsenal,Midfielder,1,0
545,19,Lucas Torreira,Arsenal,Midfielder,2,0
546,19,Lucas Torreira,Arsenal,Midfielder,3,0
547,19,Lucas Torreira,Arsenal,Midfielder,4,0
548,19,Lucas Torreira,Arsenal,Midfielder,5,0
549,19,Lucas Torreira,Arsenal,Midfielder,6,0
550,19,Lucas Torreira,Arsenal,Midfielder,7,0
551,19,Lucas Torreira,Arsenal,Midfielder,8,0
552,19,Lucas Torreira,Arsenal,Midfielder,9,0
553,19,Lucas Torreira,Arsenal,Midfielder,10,0
554,19,Lucas Torreira,Arsenal,Midfielder,11,0
555,19,Lucas Torreira,Arsenal,Midfielder,12,0
556,19,Lucas Torreira,Arsenal,Midfielder,13,0
557,19,Lucas Torreira,Arsenal,Midfielder,14,0
558,19,Lucas Torreira,Arsenal,Midfielder,15,0
559,19,Lucas Torreira,Arsenal,Midfielder,16,0
560,19,Lucas Torreira,Arsenal,Midfielder,17,0
561,19,Lucas Torreira,Arsenal,Midfielder,18,0
562,19,Lucas Torreira,Arsenal,Midfielder,19,0
563,19,Lucas Torreira,Arsenal,Midfielder,20,0
564,19,Lucas Torreira,Arsenal,Midfielder,21,0
565,19,Lucas Torreira,Arsenal,Midfielder,22,0
566,19,Lucas Torreira,Arsenal,Midfielder,23,0
567,19,Lucas Torreira,Arsenal,Midfielder,24,0
568,19,Lucas Torreira,Arsenal,Midfielder,25,0
569,19,Lucas Torreira,Arsenal,Midfielder,26,0
570,19,Lucas Torreira,Arsenal,Midfielder,27,0
571,19,Lucas Torreira,Arsenal,Midfielder,28,0
572,19,Lucas Torreira,Arsenal,Midfielder,29,0
573,19,Lucas Torreira,Arsenal,Midfielder,30,0
574,19,Lucas Torreira,Arsenal,Midfielder,31,0
575,19,Lucas Torreira,Arsenal,Midfielder,32,0
576,19,Lucas Torreira,Arsenal,Midfielder,33,0
577,19,Lucas Torreira,Arsenal,Midfielder,34,0
578,21,Reiss Nelson,Arsenal,Midfielder,1,0
579,21,Reiss Nelson,Arsenal,Midfielder,2,0
580,21,Reiss Nelson,Arsenal,Midfielder,3,0
581,21,Reiss Nelson,Arsenal,Midfielder,4,0
582,21,Reiss Nelson,Arsenal,Midfielder,5,0
583,21,Reiss Nelson,Arsenal,Midfielder,6,0
584,21,Reiss Nelson,Arsenal,Midfielder,7,0
585,21,Reiss Nelson,Arsenal,Midfielder,8,0
586,21,Reiss Nelson,Arsenal,Midfielder,9,1
587,21,Reiss Nelson,Arsenal,Midfielder,10,1
588,21,Reiss Nelson,Arsenal,Midfielder,11,0
589,21,Reiss Nelson,Arsenal,Midfielder,12,0
590,21,Reiss Nelson,Arsenal,Midfielder,13,0
591,21,Reiss Nelson,Arsenal,Midfielder,14,0
592,21,Reiss Nelson,Arsenal,Midfielder,15,0
593,21,Reiss Nelson,Arsenal,Midfielder,16,0
594,21,Reiss Nelson,Arsenal,Midfielder,17,0
595,21,Reiss Nelson,Arsenal,Midfielder,18,0
596,21,Reiss Nelson,Arsenal,Midfielder,19,0
597,21,Reiss Nelson,Arsenal,Midfielder,20,0
598,21,Reiss Nelson,Arsenal,Midfielder,21,0
599,21,Reiss Nelson,Arsenal,Midfielder,22,0
600,21,Reiss Nelson,Arsenal,Midfielder,23,0
601,21,Reiss Nelson,Arsenal,Midfielder,24,0
602,21,Reiss Nelson,Arsenal,Midfielder,25,0
603,21,Reiss Nelson,Arsenal,Midfielder,26,0
604,21,Reiss Nelson,Arsenal,Midfielder,27,0
605,21,Reiss Nelson,Arsenal,Midfielder,28,0
606,21,Reiss Nelson,Arsenal,Midfielder,29,0
607,21,Reiss Nelson,Arsenal,Midfielder,30,0
608,21,Reiss Nelson,Arsenal,Midfielder,31,0
609,21,Reiss Nelson,Arsenal,Midfielder,32,0
610,21,Reiss Nelson,Arsenal,Midfielder,33,0
611,21,Reiss Nelson,Arsenal,Midfielder,34,0
612,22,Edward Nketiah,Arsenal,Forward,1,1
613,22,Edward Nketiah,Arsenal,Forward,2,8
614,22,Edward Nketiah,Arsenal,Forward,3,1
615,22,Edward Nketiah,Arsenal,Forward,4,1
616,22,Edward Nketiah,Arsenal,Forward,5,1
617,22,Edward Nketiah,Arsenal,Forward,6,1
618,22,Edward Nketiah,Arsenal,Forward,7,1
619,22,Edward Nketiah,Arsenal,Forward,8,1
620,22,Edward Nketiah,Arsenal,Forward,9,0
621,22,Edward Nketiah,Arsenal,Forward,10,0
622,22,Edward Nketiah,Arsenal,Forward,11,1
623,22,Edward Nketiah,Arsenal,Forward,12,1
624,22,Edward Nketiah,Arsenal,Forward,13,6
625,22,Edward Nketiah,Arsenal,Forward,14,2
626,22,Edward Nketiah,Arsenal,Forward,15,0
627,22,Edward Nketiah,Arsenal,Forward,16,0
628,22,Edward Nketiah,Arsenal,Forward,17,0
629,22,Edward Nketiah,Arsenal,Forward,18,1
630,22,Edward Nketiah,Arsenal,Forward,19,0
631,22,Edward Nketiah,Arsenal,Forward,20,0
632,22,Edward Nketiah,Arsenal,Forward,21,1
633,22,Edward Nketiah,Arsenal,Forward,22,0
634,22,Edward Nketiah,Arsenal,Forward,23,0
635,22,Edward Nketiah,Arsenal,Forward,24,0
636,22,Edward Nketiah,Arsenal,Forward,25,0
637,22,Edward Nketiah,Arsenal,Forward,26,0
638,22,Edward Nketiah,Arsenal,Forward,27,0
639,22,Edward Nketiah,Arsenal,Forward,28,0
640,22,Edward Nketiah,Arsenal,Forward,29,0
641,22,Edward Nketiah,Arsenal,Forward,30,0
642,22,Edward Nketiah,Arsenal,Forward,31,1
643,22,Edward Nketiah,Arsenal,Forward,32,6
644,22,Edward Nketiah,Arsenal,Forward,33,2
645,22,Edward Nketiah,Arsenal,Forward,34,0
646,23,Emile Smith Rowe,Arsenal,Midfielder,1,0
647,23,Emile Smith Rowe,Arsenal,Midfielder,2,0
648,23,Emile Smith Rowe,Arsenal,Midfielder,3,0
649,23,Emile Smith Rowe,Arsenal,Midfielder,4,0
650,23,Emile Smith Rowe,Arsenal,Midfielder,5,0
651,23,Emile Smith Rowe,Arsenal,Midfielder,6,0
652,23,Emile Smith Rowe,Arsenal,Midfielder,7,0
653,23,Emile Smith Rowe,Arsenal,Midfielder,8,0
654,23,Emile Smith Rowe,Arsenal,Midfielder,9,0
655,23,Emile Smith Rowe,Arsenal,Midfielder,10,0
656,23,Emile Smith Rowe,Arsenal,Midfielder,11,0
657,23,Emile Smith Rowe,Arsenal,Midfielder,12,0
658,23,Emile Smith Rowe,Arsenal,Midfielder,13,0
659,23,Emile Smith Rowe,Arsenal,Midfielder,14,0
660,23,Emile Smith Rowe,Arsenal,Midfielder,15,6
661,23,Emile Smith Rowe,Arsenal,Midfielder,16,3
662,23,Emile Smith Rowe,Arsenal,Midfielder,17,9
663,23,Emile Smith Rowe,Arsenal,Midfielder,18,3
664,23,Emile Smith Rowe,Arsenal,Midfielder,19,6
665,23,Emile Smith Rowe,Arsenal,Midfielder,20,2
666,23,Emile Smith Rowe,Arsenal,Midfielder,21,3
667,23,Emile Smith Rowe,Arsenal,Midfielder,22,2
668,23,Emile Smith Rowe,Arsenal,Midfielder,23,2
669,23,Emile Smith Rowe,Arsenal,Midfielder,24,5
670,23,Emile Smith Rowe,Arsenal,Midfielder,25,1
671,23,Emile Smith Rowe,Arsenal,Midfielder,26,1
672,23,Emile Smith Rowe,Arsenal,Midfielder,27,0
673,23,Emile Smith Rowe,Arsenal,Midfielder,28,2
674,23,Emile Smith Rowe,Arsenal,Midfielder,29,1
675,23,Emile Smith Rowe,Arsenal,Midfielder,30,0
676,23,Emile Smith Rowe,Arsenal,Midfielder,31,0
677,23,Emile Smith Rowe,Arsenal,Midfielder,32,2
678,23,Emile Smith Rowe,Arsenal,Midfielder,33,2
679,23,Emile Smith Rowe,Arsenal,Midfielder,34,0
680,24,Bukayo Saka,Arsenal,Midfielder,1,0
681,24,Bukayo Saka,Arsenal,Midfielder,2,2
682,24,Bukayo Saka,Arsenal,Midfielder,3,0
683,24,Bukayo Saka,Arsenal,Midfielder,4,8
684,24,Bukayo Saka,Arsenal,Midfielder,5,2
685,24,Bukayo Saka,Arsenal,Midfielder,6,3
686,24,Bukayo Saka,Arsenal,Midfielder,7,3
687,24,Bukayo Saka,Arsenal,Midfielder,8,0
688,24,Bukayo Saka,Arsenal,Midfielder,9,1
689,24,Bukayo Saka,Arsenal,Midfielder,10,2
690,24,Bukayo Saka,Arsenal,Midfielder,11,2
691,24,Bukayo Saka,Arsenal,Midfielder,12,2
692,24,Bukayo Saka,Arsenal,Midfielder,13,2
693,24,Bukayo Saka,Arsenal,Midfielder,14,2
694,24,Bukayo Saka,Arsenal,Midfielder,15,13
695,24,Bukayo Saka,Arsenal,Midfielder,16,6
696,24,Bukayo Saka,Arsenal,Midfielder,17,8
697,24,Bukayo Saka,Arsenal,Midfielder,18,3
698,24,Bukayo Saka,Arsenal,Midfielder,19,9
699,24,Bukayo Saka,Arsenal,Midfielder,20,13
700,24,Bukayo Saka,Arsenal,Midfielder,21,0
701,24,Bukayo Saka,Arsenal,Midfielder,22,2
702,24,Bukayo Saka,Arsenal,Midfielder,23,2
703,24,Bukayo Saka,Arsenal,Midfielder,24,5
704,24,Bukayo Saka,Arsenal,Midfielder,25,2
705,24,Bukayo Saka,Arsenal,Midfielder,26,0
706,24,Bukayo Saka,Arsenal,Midfielder,27,1
707,24,Bukayo Saka,Arsenal,Midfielder,28,1
708,24,Bukayo Saka,Arsenal,Midfielder,29,2
709,24,Bukayo Saka,Arsenal,Midfielder,30,0
710,24,Bukayo Saka,Arsenal,Midfielder,31,3
711,24,Bukayo Saka,Arsenal,Midfielder,32,2
712,24,Bukayo Saka,Arsenal,Midfielder,33,2
713,24,Bukayo Saka,Arsenal,Midfielder,34,0
714,25,Matteo Guendouzi,Arsenal,Midfielder,1,0
715,25,Matteo Guendouzi,Arsenal,Midfielder,2,0
716,25,Matteo Guendouzi,Arsenal,Midfielder,3,0
717,25,Matteo Guendouzi,Arsenal,Midfielder,4,0
718,25,Matteo Guendouzi,Arsenal,Midfielder,5,0
719,25,Matteo Guendouzi,Arsenal,Midfielder,6,0
720,25,Matteo Guendouzi,Arsenal,Midfielder,7,0
721,25,Matteo Guendouzi,Arsenal,Midfielder,8,0
722,25,Matteo Guendouzi,Arsenal,Midfielder,9,0
723,25,Matteo Guendouzi,Arsenal,Midfielder,10,0
724,25,Matteo Guendouzi,Arsenal,Midfielder,11,0
725,25,Matteo Guendouzi,Arsenal,Midfielder,12,0
726,25,Matteo Guendouzi,Arsenal,Midfielder,13,0
727,25,Matteo Guendouzi,Arsenal,Midfielder,14,0
728,25,Matteo Guendouzi,Arsenal,Midfielder,15,0
729,25,Matteo Guendouzi,Arsenal,Midfielder,16,0
730,25,Matteo Guendouzi,Arsenal,Midfielder,17,0
731,25,Matteo Guendouzi,Arsenal,Midfielder,18,0
732,25,Matteo Guendouzi,Arsenal,Midfielder,19,0
733,25,Matteo Guendouzi,Arsenal,Midfielder,20,0
734,25,Matteo Guendouzi,Arsenal,Midfielder,21,0
735,25,Matteo Guendouzi,Arsenal,Midfielder,22,0
736,25,Matteo Guendouzi,Arsenal,Midfielder,23,0
737,25,Matteo Guendouzi,Arsenal,Midfielder,24,0
738,25,Matteo Guendouzi,Arsenal,Midfielder,25,0
739,25,Matteo Guendouzi,Arsenal,Midfielder,26,0
740,25,Matteo Guendouzi,Arsenal,Midfielder,27,0
741,25,Matteo Guendouzi,Arsenal,Midfielder,28,0
742,25,Matteo Guendouzi,Arsenal,Midfielder,29,0
743,25,Matteo Guendouzi,Arsenal,Midfielder,30,0
744,25,Matteo Guendouzi,Arsenal,Midfielder,31,0
745,25,Matteo Guendouzi,Arsenal,Midfielder,32,0
746,25,Matteo Guendouzi,Arsenal,Midfielder,33,0
747,25,Matteo Guendouzi,Arsenal,Midfielder,34,0
748,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,1,0
749,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,2,0
750,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,3,0
751,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,4,0
752,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,5,0
753,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,6,0
754,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,7,0
755,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,8,0
756,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,9,0
757,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,10,0
758,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,11,0
759,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,12,0
760,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,13,0
761,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,14,1
762,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,15,3
763,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,16,3
764,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,17,0
765,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,18,0
766,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,19,1
767,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,20,0
768,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,21,1
769,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,22,0
770,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,23,0
771,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,24,0
772,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,25,0
773,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,26,0
774,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,27,0
775,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,28,0
776,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,29,1
777,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,30,1
778,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,31,8
779,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,32,2
780,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,33,1
781,26,Gabriel Teodoro Martinelli Silva,Arsenal,Midfielder,34,6
782,27,William Saliba,Arsenal,Defender,1,0
783,27,William Saliba,Arsenal,Defender,2,0
784,27,William Saliba,Arsenal,Defender,3,0
785,27,William Saliba,Arsenal,Defender,4,0
786,27,William Saliba,Arsenal,Defender,5,0
787,27,William Saliba,Arsenal,Defender,6,0
788,27,William Saliba,Arsenal,Defender,7,0
789,27,William Saliba,Arsenal,Defender,8,0
790,27,William Saliba,Arsenal,Defender,9,0
791,27,William Saliba,Arsenal,Defender,10,0
792,27,William Saliba,Arsenal,Defender,11,0
793,27,William Saliba,Arsenal,Defender,12,0
794,27,William Saliba,Arsenal,Defender,13,0
795,27,William Saliba,Arsenal,Defender,14,0
796,27,William Saliba,Arsenal,Defender,15,0
797,27,William Saliba,Arsenal,Defender,16,0
798,27,William Saliba,Arsenal,Defender,17,0
799,27,William Saliba,Arsenal,Defender,18,0
800,27,William Saliba,Arsenal,Defender,19,0
801,27,William Saliba,Arsenal,Defender,20,0
802,27,William Saliba,Arsenal,Defender,21,0
803,27,William Saliba,Arsenal,Defender,22,0
804,27,William Saliba,Arsenal,Defender,23,0
805,27,William Saliba,Arsenal,Defender,24,0
806,27,William Saliba,Arsenal,Defender,25,0
807,27,William Saliba,Arsenal,Defender,26,0
808,27,William Saliba,Arsenal,Defender,27,0
809,27,William Saliba,Arsenal,Defender,28,0
810,27,William Saliba,Arsenal,Defender,29,0
811,27,William Saliba,Arsenal,Defender,30,0
812,27,William Saliba,Arsenal,Defender,31,0
813,27,William Saliba,Arsenal,Defender,32,0
814,27,William Saliba,Arsenal,Defender,33,0
815,27,William Saliba,Arsenal,Defender,34,0
816,70,Mathew Ryan,Arsenal,Goalkeeper,1,1
817,70,Mathew Ryan,Arsenal,Goalkeeper,2,6
818,70,Mathew Ryan,Arsenal,Goalkeeper,3,1
819,70,Mathew Ryan,Arsenal,Goalkeeper,4,0
820,70,Mathew Ryan,Arsenal,Goalkeeper,5,1
821,70,Mathew Ryan,Arsenal,Goalkeeper,6,2
822,70,Mathew Ryan,Arsenal,Goalkeeper,7,0
823,70,Mathew Ryan,Arsenal,Goalkeeper,8,6
824,70,Mathew Ryan,Arsenal,Goalkeeper,9,3
825,70,Mathew Ryan,Arsenal,Goalkeeper,10,2
826,70,Mathew Ryan,Arsenal,Goalkeeper,11,1
827,70,Mathew Ryan,Arsenal,Goalkeeper,12,2
828,70,Mathew Ryan,Arsenal,Goalkeeper,13,0
829,70,Mathew Ryan,Arsenal,Goalkeeper,14,0
830,70,Mathew Ryan,Arsenal,Goalkeeper,15,0
831,70,Mathew Ryan,Arsenal,Goalkeeper,16,0
832,70,Mathew Ryan,Arsenal,Goalkeeper,17,0
833,70,Mathew Ryan,Arsenal,Goalkeeper,18,0
834,70,Mathew Ryan,Arsenal,Goalkeeper,19,0
835,70,Mathew Ryan,Arsenal,Goalkeeper,20,0
836,70,Mathew Ryan,Arsenal,Goalkeeper,21,0
837,70,Mathew Ryan,Arsenal,Goalkeeper,22,0
838,70,Mathew Ryan,Arsenal,Goalkeeper,23,4
839,70,Mathew Ryan,Arsenal,Goalkeeper,24,0
840,70,Mathew Ryan,Arsenal,Goalkeeper,25,0
841,70,Mathew Ryan,Arsenal,Goalkeeper,26,0
842,70,Mathew Ryan,Arsenal,Goalkeeper,27,0
843,70,Mathew Ryan,Arsenal,Goalkeeper,28,0
844,70,Mathew Ryan,Arsenal,Goalkeeper,29,0
845,70,Mathew Ryan,Arsenal,Goalkeeper,30,0
846,70,Mathew Ryan,Arsenal,Goalkeeper,31,0
847,70,Mathew Ryan,Arsenal,Goalkeeper,32,2
848,70,Mathew Ryan,Arsenal,Goalkeeper,33,0
849,70,Mathew Ryan,Arsenal,Goalkeeper,34,6
850,478,Willian Borges Da Silva,Arsenal,Midfielder,1,14
851,478,Willian Borges Da Silva,Arsenal,Midfielder,2,2
852,478,Willian Borges Da Silva,Arsenal,Midfielder,3,2
853,478,Willian Borges Da Silva,Arsenal,Midfielder,4,2
854,478,Willian Borges Da Silva,Arsenal,Midfielder,5,2
855,478,Willian Borges Da Silva,Arsenal,Midfielder,6,0
856,478,Willian Borges Da Silva,Arsenal,Midfielder,7,3
857,478,Willian Borges Da Silva,Arsenal,Midfielder,8,2
858,478,Willian Borges Da Silva,Arsenal,Midfielder,9,1
859,478,Willian Borges Da Silva,Arsenal,Midfielder,10,5
860,478,Willian Borges Da Silva,Arsenal,Midfielder,11,2
861,478,Willian Borges Da Silva,Arsenal,Midfielder,12,2
862,478,Willian Borges Da Silva,Arsenal,Midfielder,13,0
863,478,Willian Borges Da Silva,Arsenal,Midfielder,14,2
864,478,Willian Borges Da Silva,Arsenal,Midfielder,15,0
865,478,Willian Borges Da Silva,Arsenal,Midfielder,16,0
866,478,Willian Borges Da Silva,Arsenal,Midfielder,17,1
867,478,Willian Borges Da Silva,Arsenal,Midfielder,18,0
868,478,Willian Borges Da Silva,Arsenal,Midfielder,19,1
869,478,Willian Borges Da Silva,Arsenal,Midfielder,20,1
870,478,Willian Borges Da Silva,Arsenal,Midfielder,21,1
871,478,Willian Borges Da Silva,Arsenal,Midfielder,22,0
872,478,Willian Borges Da Silva,Arsenal,Midfielder,23,1
873,478,Willian Borges Da Silva,Arsenal,Midfielder,24,1
874,478,Willian Borges Da Silva,Arsenal,Midfielder,25,0
875,478,Willian Borges Da Silva,Arsenal,Midfielder,26,11
876,478,Willian Borges Da Silva,Arsenal,Midfielder,27,6
877,478,Willian Borges Da Silva,Arsenal,Midfielder,28,1
878,478,Willian Borges Da Silva,Arsenal,Midfielder,29,0
879,478,Willian Borges Da Silva,Arsenal,Midfielder,30,0
880,478,Willian Borges Da Silva,Arsenal,Midfielder,31,1
881,478,Willian Borges Da Silva,Arsenal,Midfielder,32,0
882,478,Willian Borges Da Silva,Arsenal,Midfielder,33,1
883,478,Willian Borges Da Silva,Arsenal,Midfielder,34,3
884,494,Gabriel Magalhães,Arsenal,Defender,1,15
885,494,Gabriel Magalhães,Arsenal,Defender,2,2
886,494,Gabriel Magalhães,Arsenal,Defender,3,0
887,494,Gabriel Magalhães,Arsenal,Defender,4,2
888,494,Gabriel Magalhães,Arsenal,Defender,5,2
889,494,Gabriel Magalhães,Arsenal,Defender,6,2
890,494,Gabriel Magalhães,Arsenal,Defender,7,7
891,494,Gabriel Magalhães,Arsenal,Defender,8,1
892,494,Gabriel Magalhães,Arsenal,Defender,9,6
893,494,Gabriel Magalhães,Arsenal,Defender,10,8
894,494,Gabriel Magalhães,Arsenal,Defender,11,1
895,494,Gabriel Magalhães,Arsenal,Defender,12,2
896,494,Gabriel Magalhães,Arsenal,Defender,13,-1
897,494,Gabriel Magalhães,Arsenal,Defender,14,0
898,494,Gabriel Magalhães,Arsenal,Defender,15,0
899,494,Gabriel Magalhães,Arsenal,Defender,16,0
900,494,Gabriel Magalhães,Arsenal,Defender,17,0
901,494,Gabriel Magalhães,Arsenal,Defender,18,0
902,494,Gabriel Magalhães,Arsenal,Defender,19,0
903,494,Gabriel Magalhães,Arsenal,Defender,20,0
904,494,Gabriel Magalhães,Arsenal,Defender,21,0
905,494,Gabriel Magalhães,Arsenal,Defender,22,1
906,494,Gabriel Magalhães,Arsenal,Defender,23,2
907,494,Gabriel Magalhães,Arsenal,Defender,24,1
908,494,Gabriel Magalhães,Arsenal,Defender,25,0
909,494,Gabriel Magalhães,Arsenal,Defender,26,0
910,494,Gabriel Magalhães,Arsenal,Defender,27,0
911,494,Gabriel Magalhães,Arsenal,Defender,28,2
912,494,Gabriel Magalhães,Arsenal,Defender,29,0
913,494,Gabriel Magalhães,Arsenal,Defender,30,0
914,494,Gabriel Magalhães,Arsenal,Defender,31,0
915,494,Gabriel Magalhães,Arsenal,Defender,32,2
916,494,Gabriel Magalhães,Arsenal,Defender,33,0
917,494,Gabriel Magalhães,Arsenal,Defender,34,6
918,501,Daniel Ceballos Fernández,Arsenal,Midfielder,1,1
919,501,Daniel Ceballos Fernández,Arsenal,Midfielder,2,8
920,501,Daniel Ceballos Fernández,Arsenal,Midfielder,3,0
921,501,Daniel Ceballos Fernández,Arsenal,Midfielder,4,3
922,501,Daniel Ceballos Fernández,Arsenal,Midfielder,5,2
923,501,Daniel Ceballos Fernández,Arsenal,Midfielder,6,2
924,501,Daniel Ceballos Fernández,Arsenal,Midfielder,7,0
925,501,Daniel Ceballos Fernández,Arsenal,Midfielder,8,1
926,501,Daniel Ceballos Fernández,Arsenal,Midfielder,9,3
927,501,Daniel Ceballos Fernández,Arsenal,Midfielder,10,2
928,501,Daniel Ceballos Fernández,Arsenal,Midfielder,11,1
929,501,Daniel Ceballos Fernández,Arsenal,Midfielder,12,1
930,501,Daniel Ceballos Fernández,Arsenal,Midfielder,13,1
931,501,Daniel Ceballos Fernández,Arsenal,Midfielder,14,2
932,501,Daniel Ceballos Fernández,Arsenal,Midfielder,15,0
933,501,Daniel Ceballos Fernández,Arsenal,Midfielder,16,1
934,501,Daniel Ceballos Fernández,Arsenal,Midfielder,17,2
935,501,Daniel Ceballos Fernández,Arsenal,Midfielder,18,3
936,501,Daniel Ceballos Fernández,Arsenal,Midfielder,19,0
937,501,Daniel Ceballos Fernández,Arsenal,Midfielder,20,0
938,501,Daniel Ceballos Fernández,Arsenal,Midfielder,21,0
939,501,Daniel Ceballos Fernández,Arsenal,Midfielder,22,0
940,501,Daniel Ceballos Fernández,Arsenal,Midfielder,23,0
941,501,Daniel Ceballos Fernández,Arsenal,Midfielder,24,5
942,501,Daniel Ceballos Fernández,Arsenal,Midfielder,25,1
943,501,Daniel Ceballos Fernández,Arsenal,Midfielder,26,0
944,501,Daniel Ceballos Fernández,Arsenal,Midfielder,27,1
945,501,Daniel Ceballos Fernández,Arsenal,Midfielder,28,0
946,501,Daniel Ceballos Fernández,Arsenal,Midfielder,29,0
